0.035,2.721,1.501,0.312,0.325,0.12,0.117,0.636,0.289,0.141,0.169,0.083
0.035,3.7,1.437,0.259,0.315,0.116,0.103,0.689,0.356,0.139,0.139,0.103
0.034,3.168,1.526,0.297,0.301,0.101,0.144,0.679,0.381,0.168,0.169,0.14
0.034,3.542,3.293,0.306,0.162,0.15,0.129,1.169,0.414,0.167,0.191,0.09
0.035,3.297,2.853,0.402,0.16,0.166,0.108,1.323,0.383,0.162,0.165,0.077
0.035,3.535,2.391,0.422,0.142,0.149,0.096,1.26,0.344,0.162,0.144,0.076
0.036,0.062,0.064,0.066,0.08,0.07,0.06,0.066,0.067,0.067,0.073,0.085
37 PS,4044,4044,4048,4048,4118,4118,4129,4129,4138,4138,
0.045,0.041,0.035,0.036,0.042,0.04,0.037,0.038,0.041,0.036,0.033,0.044
0.038,0.106,0.142,0.146,0.168,0.201,0.234,0.208,0.25,0.135,0.178,0.083
0.055,0.097,0.129,0.141,0.14,0.202,0.25,0.163,0.172,0.125,0.112,0.174
0.039,0.11,0.125,0.201,0.148,0.173,0.235,0.143,0.166,0.146,0.122,0.139
0.036,0.114,0.193,0.183,0.151,0.16,0.11,0.165,0.13,0.127,0.095,0.114
0.036,0.116,0.189,0.257,0.175,0.172,0.115,0.195,0.175,0.16,0.083,0.071
0.036,0.161,0.221,0.373,0.243,0.206,0.098,0.176,0.173,0.249,0.091,0.067
0.038,0.055,0.053,0.06,0.069,0.06,0.054,0.061,0.057,0.055,0.054,0.067
37 PS,4201,4201,4214,4214,4297,4297,4298,4298,4306,4306,
0.036,0.034,0.034,0.034,0.034,0.034,0.037,0.034,0.033,0.032,0.033,0.035
0.035,0.166,0.142,0.158,0.199,0.204,0.21,0.246,0.24,0.142,0.153,0.086
0.035,0.169,0.141,0.134,0.166,0.13,0.13,0.125,0.15,0.141,0.15,0.132
0.035,0.161,0.171,0.139,0.125,0.113,0.134,0.127,0.166,0.153,0.154,0.149
0.035,0.146,0.131,0.125,0.119,0.134,0.098,0.145,0.134,0.165,0.243,0.095
0.035,0.141,0.131,0.136,0.135,0.158,0.073,0.172,0.165,0.165,0.292,0.079
0.035,0.172,0.148,0.173,0.173,0.214,0.073,0.349,0.188,0.229,0.268,0.074
0.036,0.056,0.055,0.053,0.055,0.054,0.053,0.053,0.053,0.061,0.059,0.066
37 PS,4310,4310,4315,4315,4317,4317,4319,4319,4322,4322,
0.035,0.033,0.033,0.033,0.034,0.034,0.035,0.034,0.034,0.032,0.032,0.035
0.036,0.139,0.154,0.185,0.26,0.109,0.167,0.314,0.383,0.156,0.205,0.079
0.04,0.126,0.142,0.115,0.229,0.088,0.105,0.223,0.26,0.14,0.187,0.156
0.036,0.127,0.165,0.128,0.266,0.088,0.103,0.195,0.272,0.134,0.202,0.232
0.035,0.17,0.099,0.146,0.118,0.078,0.168,0.25,0.332,0.172,0.269,0.097
0.035,0.151,0.091,0.132,0.13,0.108,0.155,0.283,0.21,0.158,0.252,0.08
0.035,0.154,0.085,0.316,0.162,0.169,0.152,0.447,0.237,0.217,0.208,0.076
0.036,0.056,0.057,0.06,0.064,0.053,0.056,0.06,0.053,0.063,0.069,0.066
37 PS,4325,4325,4326,4326,4328,4328,4329,4329,4333,4333,
0.038,0.038,0.034,0.033,0.034,0.033,0.034,0.034,0.032,0.032,0.032,0.032
0.036,0.256,0.187,0.288,0.301,0.227,0.308,0.226,0.294,0.246,0.228,0.079
0.034,0.236,0.144,0.293,0.293,0.2,0.283,0.177,0.353,0.233,0.273,0.087
0.035,0.181,0.198,0.259,0.282,0.227,0.413,0.158,0.375,0.221,0.235,0.2
0.037,0.24,0.199,0.207,0.302,0.309,0.262,0.244,0.187,0.27,0.159,0.08
0.037,0.269,0.201,0.391,0.275,0.38,0.223,0.283,0.242,0.316,0.157,0.088
0.035,0.262,0.195,0.359,0.251,0.546,0.148,0.293,0.199,0.307,0.151,0.077
0.037,0.124,0.067,0.078,0.066,0.059,0.063,0.069,0.068,0.059,0.065,0.108
37 PS,4336,4336,4344,4344,4348,4348,4365,4365,4371,4371,
0.034,0.034,0.033,0.034,0.034,0.04,0.034,0.034,0.032,0.032,0.033,0.034
0.038,0.135,0.264,0.466,0.338,0.188,0.192,0.202,0.197,0.162,0.22,0.074
0.035,0.134,0.17,0.472,0.259,0.137,0.173,0.116,0.155,0.17,0.209,0.095
0.036,0.125,0.198,0.712,0.237,0.132,0.178,0.158,0.153,0.142,0.194,0.21
0.035,0.143,0.209,0.242,0.733,0.141,0.207,0.171,0.165,0.157,0.113,0.071
0.036,0.157,0.142,0.335,0.322,0.156,0.246,0.234,0.191,0.201,0.142,0.072
0.036,0.167,0.154,0.336,0.268,0.209,0.241,0.279,0.187,0.154,0.135,0.074
0.037,0.064,0.061,0.062,0.062,0.06,0.068,0.062,0.07,0.059,0.059,0.08
37 PS,4372,4372,4374,4374,4381,4381,4402,4402,4408,4408,
0.035,0.033,0.033,0.034,0.033,0.034,0.033,0.034,0.032,0.032,0.033,0.034
0.035,0.582,0.625,1.268,0.764,0.304,0.247,0.204,0.317,0.686,0.471,0.118
0.035,0.604,0.425,0.541,0.345,0.228,0.194,0.217,0.242,0.584,0.416,0.096
0.035,0.471,0.371,0.539,0.38,0.224,0.206,0.2,0.207,0.483,0.395,0.233
0.036,0.772,0.238,0.71,0.321,0.174,0.155,0.24,0.401,0.602,0.171,0.083
0.035,0.743,0.213,0.534,0.303,0.209,0.169,0.261,0.489,0.75,0.203,0.082
0.035,0.691,0.227,1.024,0.283,0.25,0.151,0.319,0.434,0.571,0.177,0.082
0.036,0.062,0.073,0.059,0.065,0.059,0.062,0.066,0.064,0.066,0.068,0.07
37 PS,4417,4417,4418,4418,4419,4419,4422,4422,4431,4431,
0.04,0.034,0.034,0.034,0.034,0.039,0.036,0.034,0.036,0.033,0.033,0.035
0.038,0.163,0.256,0.296,0.38,0.133,0.198,0.596,0.7,0.304,0.26,0.081
0.036,0.157,0.197,0.23,0.321,0.129,0.22,0.454,0.454,0.356,0.239,0.081
0.038,0.154,0.193,0.263,0.271,0.122,0.184,0.546,0.518,0.357,0.244,0.17
0.037,0.168,0.27,0.223,0.17,0.15,0.119,0.43,0.195,0.404,0.209,0.078
0.037,0.166,0.296,0.24,0.247,0.139,0.098,0.5,0.23,0.579,0.244,0.082
0.037,0.204,0.29,0.27,0.166,0.173,0.114,0.434,0.254,0.573,0.229,0.074
0.036,0.066,0.066,0.065,0.069,0.067,0.068,0.061,0.062,0.065,0.059,0.071
37 PS,4437,4437,4443,4443,4444,4444,4460,4460,6101,6101,
0.034,0.033,0.032,0.033,0.033,0.034,0.037,0.034,0.032,0.031,0.032,0.032
0.035,0.169,0.156,0.211,0.181,0.346,0.202,0.14,0.182,2.2,2.449,0.079
0.034,0.2,0.174,0.218,0.21,0.95,0.653,0.212,0.184,3.1,2.729,0.087
0.034,0.207,0.197,0.249,0.264,0.642,0.327,0.18,0.176,3.431,3.289,0.089
0.034,0.231,0.218,0.269,0.269,0.684,0.346,0.263,0.267,2.861,3.187,0.083
0.035,0.307,0.244,0.224,0.34,0.894,0.348,0.286,0.228,2.235,3.129,0.068
0.034,0.335,0.45,0.343,0.522,0.952,0.254,0.433,0.2,2.812,2.902,0.064
0.035,0.034,0.035,0.035,0.035,0.035,0.035,0.035,0.034,0.032,0.034,0.034
37 PS,4469,4469,4484,4484,4504,4504,4508,4508,4510,4510,
0.038,0.035,0.035,0.037,0.041,0.038,0.038,0.037,0.041,0.035,0.035,0.035
0.036,0.115,0.113,0.212,0.172,0.216,0.251,0.329,0.246,0.525,0.482,0.209
0.037,0.097,0.104,0.2,0.181,0.238,0.191,0.204,0.254,0.282,0.23,0.093
0.044,0.092,0.096,0.2,0.15,0.199,0.336,0.285,0.322,0.242,0.301,0.273
0.036,0.122,0.167,0.228,0.322,0.268,0.394,0.313,0.301,0.355,0.721,0.117
0.037,0.146,0.219,0.282,0.484,0.623,0.444,0.325,0.467,0.44,0.587,0.105
0.038,0.188,0.443,0.406,1.149,0.548,0.569,0.373,0.335,0.954,0.575,0.109
0.039,0.036,0.037,0.038,0.035,0.04,0.035,0.037,0.035,0.04,0.034,0.038
37 PS,4512,4512,,,,,4516,4516,4517,4517,
0.034,0.038,0.033,,,,,0.034,0.032,0.031,0.032,0.032
0.034,0.539,0.732,,,,,0.274,0.331,0.235,0.227,0.11
0.034,0.62,1.416,,,,,0.365,0.4,0.376,0.34,0.099
0.036,0.714,1.392,,,,,0.352,0.385,0.314,0.332,0.348
0.034,1.022,0.956,,,,,0.382,0.865,0.462,0.406,0.103
0.036,1.156,0.954,,,,,0.379,0.732,0.53,0.342,0.089
0.034,1.999,1.207,,,,,0.385,0.738,0.403,0.492,0.095
0.038,0.034,0.034,,,,,0.035,0.035,0.033,0.034,0.042
37 PS,4519,4519,4520,4520,4521,4521,4523,4523,4524,4524,
0.034,0.032,0.032,0.034,0.033,0.034,0.033,0.034,0.032,0.031,0.032,0.032
0.034,0.12,0.154,0.232,0.259,0.176,0.281,0.598,0.8,0.287,0.45,0.093
0.034,0.098,0.134,0.154,0.244,0.239,0.378,0.638,0.943,0.24,0.318,0.091
0.034,0.121,0.13,0.173,0.222,0.216,0.276,0.535,0.607,0.194,0.245,0.232
0.034,0.102,0.151,0.19,0.172,0.311,0.199,0.585,0.821,0.223,0.476,0.09
0.035,0.128,0.154,0.179,0.217,0.593,0.262,0.73,1.107,0.259,0.415,0.094
0.034,0.137,0.189,0.209,0.232,0.401,0.132,0.75,1.055,0.308,0.432,0.101
0.035,0.034,0.035,0.035,0.036,0.035,0.035,0.035,0.034,0.032,0.033,0.035
37 PS,4525,4525,4526,4526,4527,4527,4528,4528,4529,4529,
0.034,0.032,0.032,0.033,0.033,0.034,0.033,0.033,0.032,0.032,0.032,0.032
0.034,0.247,0.534,0.154,0.16,0.327,0.371,0.307,0.451,0.18,0.314,0.089
0.034,0.217,0.702,0.169,0.181,0.629,0.614,0.325,0.674,0.17,0.211,0.08
0.035,0.225,0.514,0.169,0.16,0.287,0.856,0.359,0.521,0.144,0.238,0.293
0.034,0.4,0.272,0.225,0.281,1.148,0.353,0.432,0.253,0.146,0.181,0.071
0.035,0.37,0.306,0.223,0.356,1.026,0.31,0.486,0.298,0.158,0.216,0.075
0.034,0.369,0.276,0.213,0.354,1.287,0.377,0.497,0.368,0.264,0.36,0.078
0.035,0.034,0.035,0.035,0.035,0.035,0.035,0.035,0.034,0.032,0.034,0.035
37 PS,,,4531,4531,4532,4532,4533,4533,4535,4535,
0.034,,,0.05,0.033,0.033,0.033,0.033,0.032,0.032,0.032,0.032
0.034,,,0.173,0.275,0.491,0.668,0.584,0.384,1.106,1.346,0.101
0.034,,,0.234,0.294,0.391,0.958,0.44,0.422,1.161,1.766,0.101
0.035,,,0.247,0.253,0.478,0.87,0.707,0.45,1.337,1.722,0.376
0.034,,,0.313,0.254,0.325,1.913,0.397,0.345,1.504,3.667,0.217
0.035,,,0.269,0.299,0.314,1.552,0.377,0.274,1.257,3.723,0.143
0.035,,,0.303,0.396,0.468,1.908,0.427,0.345,1.229,3.523,0.127
0.035,,,0.035,0.036,0.036,0.036,0.036,0.035,0.032,0.034,0.039
37 PS,4536,4536,4537,4537,4538,4538,4539,4539,4540,4540,
0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.034,0.032,0.031,0.032,0.033
0.034,0.437,0.6,0.168,0.179,0.303,0.29,0.309,0.396,0.152,0.131,0.073
0.034,0.375,0.638,0.134,0.145,0.227,0.274,0.376,0.383,0.139,0.122,0.201
0.034,0.511,0.509,0.139,0.131,0.19,0.246,0.369,0.298,0.14,0.12,0.245
0.035,0.985,0.9,0.183,0.145,0.199,0.181,0.523,0.248,0.18,0.1,0.072
0.035,0.594,0.614,0.191,0.177,0.21,0.228,0.665,0.25,0.212,0.131,0.077
0.034,0.547,0.66,0.191,0.251,0.215,0.339,0.523,0.297,0.171,0.143,0.071
0.034,0.035,0.034,0.035,0.035,0.038,0.036,0.036,0.033,0.032,0.034,0.034
37 PS,4571,4571,4584,4584,4617,4617,4642,4642,4644,4644,
0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.034,0.032,0.031,0.033,0.033
0.034,0.388,0.322,0.332,0.761,0.187,0.145,0.064,0.087,0.176,0.235,0.086
0.034,0.228,0.268,0.89,1.477,0.246,0.193,0.083,0.132,0.284,0.927,0.133
0.034,0.248,0.197,0.586,1.705,0.292,0.212,0.086,0.106,0.21,0.247,0.335
0.034,0.168,0.323,0.643,0.729,0.154,0.349,0.12,0.114,0.263,0.221,0.081
0.035,0.238,0.313,0.789,0.862,0.198,0.333,0.121,0.144,0.308,0.211,0.08
0.034,0.357,0.374,0.827,0.917,0.195,0.435,0.111,0.34,0.277,0.148,0.07
0.034,0.035,0.034,0.034,0.035,0.036,0.036,0.036,0.033,0.032,0.034,0.034
37 PS,4730,4730,4734,4734,4739,4739,4740,4740,4743,4743,
0.039,0.034,0.035,0.035,0.034,0.037,0.036,0.035,0.036,0.034,0.038,0.035
0.036,0.174,0.658,0.281,0.263,0.172,0.421,0.335,0.368,0.444,0.559,0.11
0.036,0.223,0.52,0.292,0.291,0.167,0.283,0.323,0.374,0.291,0.391,0.102
0.037,0.175,0.424,0.32,0.299,0.242,0.319,0.354,0.43,0.273,0.286,0.312
0.037,0.355,0.286,0.315,0.392,0.307,0.272,0.482,0.356,0.206,0.733,0.11
0.037,0.235,0.226,0.293,0.479,0.311,0.382,0.592,0.308,0.198,0.589,0.103
0.038,0.453,0.355,0.289,0.536,0.441,0.386,0.351,0.52,0.563,0.59,0.12
0.036,0.037,0.036,0.035,0.041,0.037,0.045,0.037,0.039,0.033,0.035,0.037
37 PS,4766,4766,4774,4774,4786,4786,4792,4792,4807,4807,
0.035,0.033,0.034,0.035,0.035,0.035,0.038,0.034,0.034,0.034,0.035,0.036
0.036,0.282,0.581,0.2,0.16,0.171,0.139,0.202,0.284,0.156,0.279,0.103
0.037,0.259,0.428,0.154,0.206,0.199,0.235,0.277,0.305,0.191,0.202,0.131
0.036,0.237,0.388,0.169,0.197,0.153,0.229,0.409,0.305,0.178,0.196,0.282
0.037,0.3,0.69,0.229,0.219,0.218,0.612,0.309,0.297,0.169,0.323,0.096
0.036,0.32,0.431,0.237,0.205,0.276,0.616,0.274,0.279,0.166,0.289,0.094
0.041,0.715,0.997,0.354,0.441,0.225,0.997,0.4,0.215,0.316,0.328,0.094
0.036,0.035,0.038,0.038,0.036,0.036,0.037,0.035,0.039,0.033,0.035,0.038
37 PS,4809,4809,4810,4810,4833,4833,4947,4947,4951,4951,
0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.032,0.031,0.032,0.032
0.034,0.114,0.176,0.098,0.137,0.112,0.453,0.491,0.405,0.255,0.47,0.072
0.034,0.129,0.214,0.131,0.2,0.157,0.517,0.688,0.414,0.34,0.434,0.073
0.035,0.138,0.19,0.136,0.237,0.119,0.352,0.44,0.334,0.296,0.341,0.069
0.034,0.174,0.184,0.206,0.19,0.196,0.348,0.492,0.713,0.373,0.67,0.075
0.035,0.17,0.182,0.21,0.152,0.172,0.221,0.488,0.793,0.35,0.665,0.067
0.035,0.318,0.365,0.174,0.18,0.176,0.223,0.664,1.203,1.141,0.769,0.067
0.035,0.034,0.035,0.035,0.035,0.036,0.036,0.036,0.035,0.032,0.034,0.035
37 PS,4952,4952,4953,4953,4954,4954,4955,4955,4956,4956,
0.035,0.033,0.033,0.037,0.046,0.034,0.042,0.035,0.036,0.035,0.035,0.034
0.036,0.291,0.391,0.246,0.216,0.582,0.589,0.462,0.421,0.191,0.41,0.098
0.04,0.246,0.515,0.211,0.132,0.225,1.019,0.561,0.476,0.294,0.261,0.092
0.035,0.234,0.506,0.23,0.171,0.37,0.846,0.478,0.381,0.237,0.302,0.099
0.039,0.239,0.248,0.225,0.26,1.124,0.417,0.405,0.606,0.254,0.237,0.096
0.036,0.194,0.229,0.211,0.209,0.939,0.383,0.417,0.62,0.275,0.177,0.087
0.039,0.239,0.428,0.28,0.233,1.19,0.379,0.428,0.856,0.292,0.201,0.076
0.036,0.034,0.035,0.037,0.039,0.037,0.036,0.038,0.038,0.033,0.034,0.036
37 PS,4957,4957,4958,4958,4960,4960,4961,4961,4962,4962,
0.036,0.035,0.034,0.035,0.036,0.038,0.035,0.035,0.035,0.037,0.041,0.038
0.036,0.368,0.194,0.247,0.368,0.134,0.107,0.141,0.174,0.129,0.301,0.097
0.037,0.326,0.48,0.478,1.512,0.351,0.287,0.312,0.316,0.334,0.506,0.111
0.039,0.286,0.427,0.431,1.522,0.295,0.299,0.279,0.253,0.309,0.449,0.099
0.037,1.163,0.277,2.583,0.366,0.268,0.16,0.404,0.163,0.642,0.22,0.093
0.038,0.386,0.34,1.086,0.459,0.404,0.176,0.334,0.157,0.778,0.21,0.091
0.038,0.288,0.267,0.72,0.293,0.233,0.179,0.241,0.133,0.399,0.148,0.083
0.038,0.038,0.038,0.041,0.038,0.038,0.04,0.036,0.036,0.034,0.042,0.039
37 PS,4963,4963,4965,4965,4966,4966,4967,4967,4968,4968,
0.043,0.042,0.041,0.038,0.046,0.04,0.038,0.039,0.044,0.035,0.036,0.046
0.039,0.287,0.316,0.785,0.823,0.357,0.248,0.427,0.401,0.381,0.508,0.197
0.041,0.152,0.164,0.8,0.898,0.287,0.231,0.291,0.327,0.325,0.433,0.137
0.04,0.203,0.165,0.815,0.828,0.278,0.206,0.289,0.299,0.232,0.436,0.127
0.04,0.262,0.162,1.048,1.518,0.301,0.233,0.238,0.442,0.232,0.706,0.252
0.037,0.339,0.261,1.044,1.616,0.279,0.228,0.244,0.74,0.359,0.824,0.131
0.037,0.145,0.344,1.129,1.591,0.371,0.309,0.336,0.602,0.493,0.701,0.121
0.04,0.042,0.034,0.04,0.041,0.04,0.036,0.035,0.037,0.037,0.034,0.035
37 PS,4969,4969,4970,4970,4971,4971,4972,4972,4973,4973,
0.035,0.034,0.033,0.034,0.035,0.04,0.034,0.035,0.034,0.036,0.033,0.034
0.038,0.194,0.163,0.1,0.128,0.087,0.361,0.26,0.237,0.19,0.261,0.091
0.036,0.158,0.174,0.118,0.181,0.145,0.175,0.269,0.314,0.226,0.428,0.098
0.036,0.147,0.157,0.143,0.16,0.15,0.166,0.28,0.281,0.248,0.193,0.094
0.036,0.159,1.599,0.228,0.442,0.311,0.192,0.352,0.293,0.248,0.558,0.11
0.036,0.177,1.152,0.231,0.372,0.765,0.203,0.358,0.272,0.26,0.505,0.106
0.036,0.23,0.607,0.221,0.333,0.255,0.157,0.292,1.299,0.37,0.428,0.084
0.037,0.036,0.036,0.035,0.035,0.037,0.037,0.037,0.035,0.034,0.035,0.037
37 PS,4974,4974,4975,4975,4976,4976,4977,4977,4978,4978,
0.037,0.039,0.034,0.035,0.035,0.037,0.035,0.036,0.036,0.034,0.034,0.034
0.036,0.121,0.11,0.176,0.189,0.273,0.154,0.154,0.278,0.34,0.611,0.119
0.036,0.199,0.233,0.111,0.195,0.164,0.138,0.191,0.315,0.383,0.561,0.129
0.035,0.177,0.176,0.137,0.211,0.221,0.184,0.221,0.332,0.342,0.558,0.137
0.038,0.177,0.187,0.14,0.186,0.175,0.17,0.208,0.554,0.321,0.688,0.15
0.036,0.13,0.162,0.162,0.173,0.131,0.173,0.203,0.42,0.347,0.57,0.126
0.035,0.326,0.186,0.175,0.167,0.273,0.214,0.252,0.39,0.371,0.517,0.106
0.036,0.037,0.035,0.035,0.035,0.035,0.035,0.035,0.034,0.032,0.033,0.035
37 PS,4979,4979,4980,4980,4981,4981,4982,4982,4985,4985,
0.037,0.034,0.033,0.037,0.035,0.037,0.04,0.036,0.035,0.036,0.034,0.038
0.041,0.291,0.318,0.215,0.166,0.229,0.253,0.13,0.232,0.551,0.485,0.474
0.039,0.168,0.218,0.236,0.171,0.218,0.171,0.118,0.213,0.535,0.507,0.075
0.035,0.208,0.203,0.296,0.146,0.256,0.22,0.188,0.186,0.449,0.34,0.088
0.039,0.187,0.294,0.197,0.156,0.197,0.283,0.191,0.523,0.547,0.552,0.08
0.036,0.223,0.374,0.232,0.224,0.234,0.681,0.247,0.579,0.574,1.052,0.072
0.036,1.554,0.48,0.168,0.189,0.532,0.463,0.269,0.639,0.523,0.532,0.067
0.038,0.036,0.036,0.037,0.04,0.038,0.037,0.039,0.038,0.034,0.035,0.036
37 PS,4987,4987,4988,4988,4989,4989,5007,5007,5008,5008,
0.039,0.036,0.035,0.036,0.037,0.046,0.036,0.038,0.036,0.039,0.044,0.037
0.039,0.782,0.421,0.316,0.277,0.437,0.386,0.43,0.472,0.269,0.33,0.308
0.04,0.301,0.228,0.165,0.196,0.406,0.317,0.326,0.35,0.164,0.209,0.096
0.043,0.197,0.219,0.163,0.169,0.393,0.367,0.314,0.334,0.151,0.215,0.098
0.039,0.267,0.575,0.186,0.201,0.434,0.564,0.319,0.233,0.167,0.419,0.097
0.039,0.328,0.56,0.226,0.213,0.405,0.695,0.502,0.308,0.217,0.477,0.096
0.037,0.856,0.589,0.235,0.306,0.4,1.198,0.412,0.413,0.289,0.303,0.098
0.05,0.04,0.039,0.038,0.04,0.039,0.042,0.037,0.037,0.037,0.039,0.041
37 PS,5010,5010,5023,5023,5024,5024,5026,5026,5030,5030,
0.04,0.042,0.036,0.041,0.037,0.05,0.04,0.039,0.043,0.048,0.037,0.059
0.042,0.413,0.401,0.159,0.113,0.269,0.136,0.263,0.342,0.404,0.414,0.101
0.04,0.248,0.282,0.161,0.113,0.162,0.102,0.201,0.398,0.389,0.453,0.116
0.038,0.213,0.244,0.123,0.106,0.132,0.17,0.261,0.385,0.376,0.396,0.102
0.04,0.272,0.191,0.115,0.126,0.107,0.226,0.137,1.299,0.451,0.493,0.112
0.037,0.266,0.262,0.128,0.135,0.153,0.279,0.205,1.497,0.545,1.148,0.114
0.038,0.568,0.261,0.111,0.152,0.217,0.284,0.178,0.948,0.418,0.515,0.104
0.04,0.038,0.036,0.041,0.038,0.04,0.038,0.041,0.039,0.035,0.036,0.042
37 PS,5031,5031,5033,5033,5043,5043,5044,5044,5047,5047,
0.038,0.04,0.037,0.037,0.037,0.039,0.037,0.035,0.035,0.034,0.035,0.036
0.04,0.959,1.235,0.289,0.432,0.246,0.237,0.261,0.267,0.625,0.472,0.375
0.041,0.577,1.054,0.296,0.398,0.253,0.211,0.293,0.334,0.461,0.342,0.104
0.044,0.593,0.84,0.2,0.32,0.246,0.205,0.318,0.238,0.459,0.409,0.13
0.041,1.326,0.437,0.334,0.381,0.233,0.251,0.371,0.471,0.543,0.268,0.097
0.042,1.291,0.562,0.394,0.364,0.307,0.27,0.467,0.536,0.744,0.315,0.103
0.039,1.738,0.823,0.544,0.6,0.363,0.472,0.396,0.425,0.635,0.313,0.116
0.039,0.037,0.039,0.037,0.037,0.042,0.036,0.037,0.037,0.038,0.037,0.036
37 PS,5062,5062,5063,5063,5066,5066,5090,5090,5089,5089,
0.034,0.033,0.034,0.036,0.035,0.035,0.034,0.039,0.033,0.034,0.035,0.035
0.038,0.661,0.65,0.376,0.293,0.433,0.544,0.795,0.867,0.184,0.232,0.569
0.038,0.226,0.35,0.283,0.26,0.515,0.512,0.799,0.805,0.175,0.209,0.091
0.036,0.342,0.221,0.257,0.217,0.53,0.54,0.777,0.375,0.166,0.2,0.091
0.036,0.269,0.352,0.234,0.477,0.293,0.432,0.765,0.442,0.144,0.164,0.074
0.036,0.162,0.236,0.38,0.4,0.232,0.435,0.765,0.646,0.19,0.478,0.101
0.036,0.237,0.218,0.434,0.286,0.459,0.592,0.881,1.078,0.196,0.218,0.097
0.035,0.037,0.034,0.035,0.036,0.036,0.036,0.036,0.035,0.033,0.041,0.036
37 PS,5091,5091,5092,5092,5094,5094,5095,5095,5097,5097,
0.034,0.034,0.033,0.034,0.035,0.035,0.038,0.037,0.037,0.033,0.035,0.034
0.034,0.235,0.326,0.246,0.134,0.385,0.374,0.195,0.294,0.413,0.406,0.43
0.035,0.238,0.338,0.148,0.119,0.246,0.244,0.097,0.095,0.335,0.201,0.092
0.036,0.305,0.34,0.209,0.12,0.272,0.212,0.09,0.105,0.238,0.181,0.101
0.036,0.446,0.212,0.153,0.182,0.299,0.446,0.123,0.164,0.432,0.248,0.089
0.036,0.424,0.244,0.29,0.189,0.401,0.258,0.128,0.215,0.488,0.329,0.087
0.037,0.568,0.207,0.365,0.289,0.605,0.389,0.146,0.394,0.555,0.548,0.123
0.04,0.034,0.035,0.038,0.037,0.04,0.037,0.044,0.035,0.033,0.037,0.037
37 PS,5098,5098,5100,5100,5113,5113,5217,5217,5436,5436,
0.035,0.033,0.033,0.035,0.035,0.042,0.04,0.036,0.036,0.037,0.036,0.043
0.036,0.59,0.344,0.302,0.277,0.229,0.333,0.29,0.702,0.204,0.29,0.098
0.038,0.262,0.229,0.175,0.157,0.244,0.225,0.228,0.528,0.258,0.303,0.158
0.036,0.259,0.199,0.141,0.217,0.25,0.195,0.256,0.551,0.294,0.336,0.107
0.037,0.31,0.333,0.178,0.115,0.222,0.231,0.22,1.123,0.213,0.648,0.108
0.038,0.284,0.321,0.225,0.114,0.255,0.266,0.245,1.025,0.268,0.622,0.113
0.037,0.631,0.736,0.305,0.263,0.324,0.335,0.19,1.192,0.401,0.441,0.107
0.037,0.035,0.038,0.039,0.043,0.038,0.038,0.038,0.037,0.035,0.035,0.045
37 PS,5539,5539,5542,5542,5543,5543,5545,5545,5553,5553,
0.035,0.034,0.033,0.034,0.035,0.04,0.036,0.035,0.035,0.035,0.033,0.035
0.037,0.312,0.775,0.187,0.252,0.178,0.182,0.255,0.227,0.324,1.419,0.106
0.035,0.333,0.464,0.151,0.162,0.145,0.196,0.135,0.114,0.471,0.643,0.091
0.042,0.171,0.398,0.136,0.142,0.134,0.179,0.122,0.114,0.509,0.497,0.086
0.038,0.151,0.962,0.185,0.687,0.16,0.174,0.142,0.187,0.338,1.168,0.107
0.041,0.231,0.955,0.229,0.818,0.193,0.294,0.194,0.331,0.707,1.209,0.117
0.037,0.799,1.664,0.54,0.81,0.414,0.456,0.521,0.591,1.421,1.788,0.129
0.039,0.037,0.038,0.037,0.036,0.037,0.038,0.04,0.04,0.035,0.036,0.037
37 PS,5554,5554,5555,5555,4513,4513,4530,4530,6101,6101,
0.037,0.041,0.035,0.035,0.035,0.038,0.034,0.036,0.036,0.035,0.035,0.036
0.035,0.636,0.288,0.194,0.196,0.324,0.443,0.253,0.414,2.928,2.968,0.255
0.036,0.256,0.145,0.144,0.135,0.284,0.362,0.353,0.402,3.353,3.249,0.195
0.035,0.218,0.174,0.143,0.166,0.373,0.431,0.326,0.275,3.436,3.215,0.219
0.039,0.167,0.235,0.239,0.276,0.213,1.899,0.3,1.676,2.632,2.334,0.077
0.038,0.244,0.261,0.18,0.288,0.234,1.27,0.285,1.133,2.524,2.058,0.076
0.037,0.379,0.305,0.17,0.35,0.217,1.009,0.297,1.257,2.085,2.19,0.077
0.038,0.04,0.036,0.041,0.037,0.037,0.035,0.037,0.035,0.032,0.034,0.037
